Invoice_ID,Customer_ID,Customer_Name,Customer_Type,Industry,Region,Country,City,Email,Phone,Registration_Date,Account_Status,Payment_Terms,Credit_Limit,Account_Manager,Contract_ID,Service_Type,Plan_Name,Unit_Price,Estimated_Usage,Contract_Price,Discount_Allowed,Tax_Rate,Billing_Cycle,Contract_Duration,SLA_Level,Billing_Month,Billing_Year,Actual_Usage,Billed_Usage,Peak_Usage,OffPeak_Usage,Expected_Amount,Invoice_Date,Due_Date,Currency,Invoice_Status,Payment_Status,Invoice_Version,Tax_Expected,Tax_Billed,Discount_Applied,Discount_Amount,Billed_Amount,Missing_GST,Usage_Mismatch,Extra_Discount,Wrong_Pricing,Missing_Charge,Duplicate_Invoice,Contract_Violation,Late_Billing,Leakage,Leakage_Type,Leakage_Amount
INV000059,CUST00311,Payne LLC,Retail,Logistics,North,Singapore,Lake Mark,julie43@munoz.net,804-545-6690x782,2023-07-12,Suspended,Net 45,946782,Arjun Kumar,CON00108,Cloud,Business Cloud,20,2409,31720,15,18,Yearly,36,Platinum,10,2026,1586,1586,1789,1565,31720,2026-05-07,2026-06-06,EUR,Generated,Overdue,1,5709.6,5709.6,15,4758.0,32671.6,0,0,0,0,0,0,0,0,0,None,0.0
INV000060,CUST00031,"Fernandez, Kim and George",Retail,IT,North,UK,Navarroview,davissuzanne@matthews.com,001-802-978-7429,2022-05-16,Inactive,Net 30,792452,Arjun Kumar,CON00008,SaaS,ERP,25,2546,73375,15,18,Yearly,36,Bronze,2,2026,2935,2935,3204,2923,73375,2026-01-20,2026-02-19,INR,Sent,Paid,2,13207.5,13207.5,15,11006.25,75576.25,0,0,0,0,0,0,0,0,0,None,0.0
INV000061,CUST00334,"Martinez, Taylor and Nichols",Retail,Telecom,West,Singapore,Davismouth,sarahmiranda@brown.biz,+1-586-333-4141x1159,2026-06-20,Suspended,Net 60,917869,Sneha Patel,CON00157,SaaS,ERP,25,794,32150,0,18,Monthly,36,Silver,4,2026,1286,1286,1544,1145,32150,2026-07-13,2026-08-12,USD,Sent,Overdue,3,5787.0,5787.0,0,0.0,37937.0,0,0,0,0,0,0,0,0,0,None,0.0
INV000062,CUST00146,Wilson-Jimenez,SMB,Logistics,North,Australia,North Richardton,petersenlatoya@walsh.info,550-237-5899x75711,2024-07-01,Inactive,Net 60,836667,Priya Nair,CON00114,Voice,Voice Premium,5,1506,11140,10,18,Quarterly,12,Gold,2,2026,2228,2228,2258,2055,11140,2025-11-11,2025-12-11,INR,Sent,Pending,2,2005.2,2005.2,10,1114.0,12031.2,0,0,0,0,0,0,0,0,0,None,0.0
INV000063,CUST00118,Smith and Sons,Enterprise,Manufacturing,North,Singapore,East Madison,gina19@green.com,472.815.1070,2024-12-15,Inactive,Net 60,266464,Priya Nair,CON00033,Cloud,Basic Cloud,20,2578,15580,0,18,Yearly,24,Gold,5,2026,779,779,959,635,15580,2026-02-16,2026-03-18,INR,Sent,Pending,2,2804.4,2804.4,0,0.0,18384.4,0,0,0,0,0,0,0,0,0,None,0.0
INV000064,CUST00054,Shelton-Williams,Government,Healthcare,South,USA,Cameronville,umitchell@brandt.com,001-825-746-2914,2022-09-07,Inactive,Net 15,208823,Rahul Sharma,CON00032,Cloud,Business Cloud,20,2056,48560,10,18,Monthly,12,Gold,4,2026,2428,2428,2666,2275,48560,2025-09-10,2025-10-10,USD,Sent,Overdue,3,8740.8,8740.8,10,4856.0,52444.8,0,0,0,0,0,0,0,0,0,None,0.0
INV000065,CUST00382,Delgado and Sons,Enterprise,Logistics,West,UK,Jamesbury,qtownsend@hill.com,+1-391-917-9112x4421,2024-09-01,Inactive,Net 45,534814,John Thomas,CON00116,SaaS,ERP,25,1863,31075,15,18,Monthly,24,Gold,11,2026,1243,1243,1451,1114,31075,2025-10-16,2025-11-15,EUR,Sent,Pending,1,5593.5,5593.5,15,4661.25,27260.37,0,0,0,0,1,0,0,0,1,Missing Charge,4746.88
INV000066,CUST00382,Delgado and Sons,Enterprise,Logistics,West,UK,Jamesbury,qtownsend@hill.com,+1-391-917-9112x4421,2024-09-01,Inactive,Net 45,534814,John Thomas,CON00197,Security,Endpoint Security,15,2864,17250,15,18,Yearly,24,Platinum,11,2026,1150,1150,1228,1113,17250,2025-11-15,2025-12-15,USD,Generated,Pending,1,3105.0,3105.0,15,2587.5,17767.5,0,0,0,0,0,0,0,0,0,None,0.0
INV000067,CUST00451,"Sanford, Bender and Gonzalez",Retail,IT,North,USA,East Elizabeth,wallerkyle@solis.biz,(470)523-2441,2023-04-29,Inactive,Net 45,103909,Rahul Sharma,CON00144,SaaS,HRMS,25,582,53400,0,18,Quarterly,12,Platinum,7,2026,2136,2136,2275,2022,53400,2026-01-08,2026-02-07,INR,Paid,Paid,1,9612.0,9612.0,0,0.0,61237.65,0,0,0,0,0,0,1,0,1,Contract Violation,1774.35
INV000068,CUST00289,Armstrong-Williams,Government,Manufacturing,West,USA,North Nathan,kevin70@thomas.biz,7443327018,2021-12-22,Inactive,Net 30,771864,Sneha Patel,CON00166,SaaS,CRM,25,2859,19000,5,18,Yearly,36,Bronze,12,2026,760,760,922,647,19000,2025-10-22,2025-11-21,USD,Generated,Paid,1,3420.0,3420.0,5,950.0,21470.0,0,0,0,0,0,0,0,0,0,None,0.0
INV000069,CUST00019,Solis Ltd,Enterprise,Finance,East,UK,Stephaniemouth,jrivas@merritt-manning.info,643.748.7347x143,2024-04-25,Active,Net 45,268126,Priya Nair,CON00100,Voice,Voice Basic,5,1890,10610,15,18,Yearly,12,Platinum,6,2026,2122,2122,2204,1993,10610,2025-11-02,2025-12-02,USD,Paid,Overdue,3,1909.8,1909.8,15,1591.5,9817.89,0,0,0,0,1,0,0,0,1,Missing Charge,1110.41
INV000070,CUST00173,Bray-Wolfe,SMB,Finance,West,USA,Stewarttown,craignicolas@nguyen.com,(484)934-7955,2025-03-15,Active,Net 15,296726,Rahul Sharma,CON00074,SaaS,ERP,25,2081,23875,0,18,Quarterly,12,Silver,11,2026,955,955,1243,931,23875,2025-12-20,2026-01-19,INR,Sent,Overdue,2,4297.5,4297.5,0,0.0,28172.5,0,0,0,0,0,0,0,0,0,None,0.0
INV000071,CUST00369,Davila PLC,Government,Telecom,East,UK,New Valeriefort,williamschristopher@smith-kelly.com,(483)256-5215x6818,2026-08-04,Suspended,Net 45,638315,John Thomas,CON00101,SaaS,ERP,25,789,74200,0,18,Monthly,12,Gold,11,2026,2968,2968,3079,2800,74200,2026-04-14,2026-05-14,EUR,Paid,Paid,2,13356.0,13356.0,0,0.0,87556.0,0,0,0,0,0,0,0,0,0,None,0.0
INV000072,CUST00023,Jackson-Lawson,SMB,Telecom,South,USA,Port Loriport,lanesarah@byrd.com,793-814-9190,2024-09-30,Active,Net 30,492296,Sneha Patel,CON00030,Security,SOC,15,1738,25110,5,18,Quarterly,36,Gold,4,2026,1674,1674,1920,1562,25110,2026-04-08,2026-05-08,EUR,Generated,Paid,1,4519.8,4519.8,5,1255.5,28374.3,0,0,0,0,0,0,0,0,0,None,0.0
INV000073,CUST00249,"Brown, Wilson and King",SMB,Education,South,Australia,West Elizabethville,morajamie@lopez.com,524-395-5289,2022-06-09,Active,Net 45,974044,Rahul Sharma,CON00141,Internet,Fiber 100,10,1677,24000,0,18,Quarterly,12,Bronze,9,2026,2400,2400,2648,2306,24000,2025-09-06,2025-10-06,EUR,Generated,Overdue,1,4320.0,4320.0,0,0.0,28320.0,0,0,0,0,0,0,0,0,0,None,0.0
INV000074,CUST00129,"Johnson, Duncan and Black",Enterprise,Finance,South,UK,North Stacy,kthompson@stokes.com,(716)632-9451x16868,2026-01-06,Suspended,Net 45,710482,John Thomas,CON00031,Voice,Voice Premium,5,2088,5535,10,18,Monthly,12,Bronze,11,2026,1107,1107,1173,929,5535,2025-12-15,2026-01-14,EUR,Generated,Overdue,2,996.3,996.3,10,553.5,5977.8,0,0,0,0,0,0,0,0,0,None,0.0
INV000075,CUST00354,Hahn-Dawson,Government,Telecom,West,Australia,West Patty,blakewilliams@morris.org,362-247-5541,2026-04-16,Inactive,Net 45,893441,Sneha Patel,CON00041,Voice,Voice Basic,5,2446,7245,5,18,Quarterly,12,Gold,1,2026,1449,1449,1688,1434,7245,2026-01-28,2026-02-27,EUR,Sent,Overdue,3,1304.1,1304.1,5,362.25,8186.85,0,0,0,0,0,0,0,0,0,None,0.0
INV000076,CUST00497,"Gomez, Anderson and Cruz",Enterprise,Logistics,North,USA,Christinaland,yvonne70@kelley.com,2736333732,2023-09-02,Active,Net 30,789452,Sneha Patel,CON00094,Cloud,Business Cloud,20,2272,39760,0,18,Monthly,24,Platinum,11,2026,1988,1988,2007,1933,39760,2026-05-24,2026-06-23,USD,Paid,Overdue,1,7156.8,7156.8,0,0.0,46916.8,0,0,0,0,0,0,0,0,0,None,0.0
INV000077,CUST00120,Day PLC,Enterprise,Education,East,UK,Lake Virginia,mayokimberly@castillo-harrington.com,001-585-264-2059,2023-12-26,Suspended,Net 45,711614,Rahul Sharma,CON00012,Security,SOC,15,1194,30225,5,18,Quarterly,36,Gold,4,2026,2015,2015,2194,1984,30225,2025-09-11,2025-10-11,USD,Generated,Paid,2,5440.5,5440.5,5,1511.25,34154.25,0,0,0,0,0,0,0,0,0,None,0.0
INV000078,CUST00327,"Burns, Barker and Horton",SMB,Telecom,West,Australia,Housebury,timdorsey@mccoy-rhodes.com,897-824-3992x011,2026-08-01,Active,Net 60,981714,Rahul Sharma,CON00178,Voice,Voice Premium,5,911,6885,15,18,Yearly,36,Bronze,4,2026,1377,1377,1424,1335,6885,2026-02-25,2026-03-27,INR,Generated,Paid,1,1239.3,1239.3,15,1032.75,7091.55,0,0,0,0,0,0,0,0,0,None,0.0
INV000079,CUST00076,"Donovan, Johns and Woods",SMB,Finance,South,USA,Port Tamara,justin01@andrews.com,(262)606-7240,2026-06-05,Suspended,Net 15,856790,Arjun Kumar,CON00159,SaaS,ERP,25,2670,27775,15,18,Quarterly,36,Silver,12,2026,1111,1111,1221,1080,27775,2025-11-14,2025-12-14,INR,Sent,Pending,1,4999.5,4999.5,15,4166.25,28608.25,0,0,0,0,0,0,0,0,0,None,0.0
INV000080,CUST00060,Reid LLC,Retail,Manufacturing,North,Australia,Juliestad,cooperjessica@garcia.com,3589527722,2021-11-28,Active,Net 45,661523,Sneha Patel,CON00135,Voice,Voice Premium,5,2326,9290,15,18,Quarterly,24,Platinum,7,2026,1858,1858,2058,1676,9290,2025-08-13,2025-09-12,USD,Paid,Paid,2,1672.2,1672.2,15,1393.5,9568.7,0,0,0,0,0,1,0,0,1,Duplicate Invoice,9568.7
INV000081,CUST00423,Oconnor-Beard,Retail,Finance,East,Singapore,Christopherside,melendezdenise@hall.com,+1-736-392-9445,2022-04-16,Inactive,Net 60,474149,Sneha Patel,CON00124,Security,Endpoint Security,15,1382,11640,0,18,Monthly,24,Platinum,6,2026,776,776,990,620,11640,2026-07-13,2026-08-12,INR,Paid,Paid,3,2095.2,2095.2,0,0.0,13735.2,0,0,0,0,0,0,0,0,0,None,0.0
INV000082,CUST00338,Clark Ltd,Enterprise,Logistics,South,Australia,Lake Denise,jessica91@floyd.biz,+1-820-515-7201x85962,2021-11-19,Inactive,Net 15,609873,John Thomas,CON00041,Voice,Voice Basic,5,2446,6445,5,18,Quarterly,12,Gold,10,2026,1289,1131,1470,1271,6445,2026-03-29,2026-04-28,EUR,Sent,Pending,3,1160.1,1160.1,5,322.25,6492.85,0,1,0,0,0,0,0,0,1,Usage Mismatch,790.0
INV000083,CUST00276,Lopez Ltd,Government,Finance,North,Singapore,Monicaville,aferguson@wilson-jackson.info,469.274.9956x412,2023-03-21,Active,Net 60,862395,Arjun Kumar,CON00183,SaaS,CRM,25,804,53925,10,18,Yearly,24,Silver,2,2026,2157,2157,2359,2116,53925,2025-08-29,2025-09-28,INR,Sent,Paid,2,9706.5,9706.5,10,5392.5,58239.0,0,0,0,0,0,0,0,0,0,None,0.0
INV000084,CUST00489,Garcia and Sons,Government,IT,East,UK,Port Sarah,amberfriedman@garrison-ramirez.biz,668-567-7524x0148,2022-03-01,Inactive,Net 45,378821,Arjun Kumar,CON00054,Internet,Fiber 100,10,2600,14820,5,18,Quarterly,36,Bronze,3,2026,1482,1482,1597,1396,14820,2026-03-10,2026-04-09,USD,Generated,Pending,1,2667.6,2667.6,5,741.0,16746.6,0,0,0,0,0,0,0,0,0,None,0.0
INV000085,CUST00248,Montoya PLC,Government,IT,South,UK,Geraldport,garnerdavid@vincent.com,323-221-6110x7603,2025-12-18,Suspended,Net 30,277286,Priya Nair,CON00160,Security,SOC,15,2072,15420,10,18,Quarterly,36,Silver,2,2026,1028,1028,1154,874,15420,2025-08-28,2025-09-27,EUR,Paid,Overdue,2,2775.6,2775.6,10,1542.0,16653.6,0,0,0,0,0,0,0,0,0,None,0.0
INV000086,CUST00324,Thompson PLC,Enterprise,IT,South,India,East William,thardy@griffith.biz,(993)344-9734,2024-08-27,Inactive,Net 60,948850,Sneha Patel,CON00047,Voice,Voice Basic,5,1412,13620,0,18,Quarterly,12,Platinum,12,2026,2724,2724,2933,2683,13620,2026-04-28,2026-05-28,EUR,Generated,Overdue,2,2451.6,2451.6,0,0.0,11990.31,0,0,0,0,1,0,0,0,1,Missing Charge,4081.29
INV000087,CUST00385,Erickson-Pearson,Retail,Manufacturing,East,USA,Mcgeefort,zhunt@wright.com,(719)394-2376x7694,2024-11-08,Inactive,Net 60,465872,Arjun Kumar,CON00190,SaaS,ERP,25,2604,72850,15,18,Quarterly,24,Gold,11,2026,2914,2914,2966,2716,72850,2025-12-28,2026-01-27,INR,Paid,Pending,1,13113.0,13113.0,15,10927.5,75035.5,0,0,0,0,0,0,0,0,0,None,0.0
INV000088,CUST00422,"Johnson, Barber and James",Government,Finance,East,UK,North Susanbury,hryan@yates.net,754.339.4353x537,2023-08-24,Suspended,Net 15,874255,Sneha Patel,CON00151,Security,Endpoint Security,15,2540,26880,5,18,Monthly,36,Gold,12,2026,1792,1792,2075,1684,26880,2025-09-12,2025-10-12,INR,Sent,Overdue,2,4838.4,4838.4,5,1344.0,26231.65,0,0,0,0,1,0,0,0,1,Missing Charge,4142.75
INV000089,CUST00494,Berry-Mills,SMB,IT,East,Singapore,Lichester,robinsonhenry@bautista.com,001-474-555-5347x0574,2026-05-07,Active,Net 15,485633,Sneha Patel,CON00144,SaaS,HRMS,25,582,23175,0,18,Quarterly,12,Platinum,7,2026,927,927,1071,914,23175,2025-10-10,2025-11-09,USD,Generated,Pending,2,4171.5,4171.5,0,0.0,27346.5,0,0,0,0,0,0,0,0,0,None,0.0
INV000090,CUST00124,Rivera Inc,SMB,Telecom,South,Australia,West Toni,daisymccarty@santiago.com,433-815-4100x676,2025-10-15,Inactive,Net 15,614037,Rahul Sharma,CON00146,Cloud,Business Cloud,20,2318,55160,5,18,Quarterly,24,Gold,4,2026,2758,2758,2888,2744,55160,2025-08-06,2025-09-05,EUR,Generated,Paid,1,9928.8,9928.8,5,2758.0,62330.8,0,0,0,0,0,0,0,0,0,None,0.0
INV000091,CUST00239,"Newman, Jenkins and Cooper",Government,Logistics,East,USA,Toddhaven,kellis@villanueva.com,437-654-0254x729,2023-02-23,Inactive,Net 60,728250,Sneha Patel,CON00118,Cloud,Basic Cloud,20,1997,29780,10,18,Quarterly,36,Bronze,4,2026,1489,1489,1672,1455,29780,2026-02-27,2026-03-29,USD,Generated,Overdue,3,5360.4,5360.4,10,2978.0,32162.4,0,0,0,0,0,0,0,0,0,None,0.0
INV000092,CUST00168,Miller-Johnson,Enterprise,IT,South,Singapore,Ariasfurt,jennifer90@bowman.com,484.230.9883,2024-08-27,Active,Net 15,934377,Rahul Sharma,CON00133,Security,SOC,15,2488,43185,5,18,Quarterly,12,Platinum,12,2026,2879,2879,2930,2863,43185,2025-08-10,2025-09-09,USD,Generated,Overdue,2,7773.3,7773.3,5,2159.25,42854.56,0,0,0,0,0,0,1,0,1,Contract Violation,5944.49
INV000093,CUST00316,"Murphy, Carroll and Henry",Government,Manufacturing,East,India,Johnstonland,debbie75@kirby.com,(632)696-7629x16032,2022-03-01,Inactive,Net 15,973945,Arjun Kumar,CON00130,Voice,Voice Premium,5,1259,8705,15,18,Monthly,24,Platinum,11,2026,1741,1741,1986,1685,8705,2025-08-07,2025-09-06,INR,Sent,Pending,2,1566.9,1566.9,15,1305.75,8966.15,0,0,0,0,0,0,0,0,0,None,0.0
INV000094,CUST00040,Coffey-Phillips,Government,IT,North,UK,Lindamouth,taylortammy@ramsey.net,(716)304-8175x496,2023-08-02,Suspended,Net 60,640978,Arjun Kumar,CON00133,Security,SOC,15,2488,22290,5,18,Quarterly,12,Platinum,7,2026,1486,1486,1690,1330,22290,2025-12-10,2026-01-09,EUR,Paid,Overdue,3,4012.2,4012.2,5,1114.5,25187.7,0,0,0,0,0,0,0,0,0,None,0.0
INV000095,CUST00058,Brooks Inc,SMB,Finance,West,UK,Sarahmouth,devinmitchell@horton-taylor.info,390.610.4328x986,2023-08-14,Active,Net 30,755086,Sneha Patel,CON00012,Security,SOC,15,1194,33390,5,18,Quarterly,36,Gold,11,2026,2226,2226,2329,2144,33390,2026-01-02,2026-02-01,INR,Sent,Overdue,1,6010.2,6010.2,5,1669.5,37730.7,0,0,0,0,0,0,0,1,1,Late Billing,4812.0
INV000096,CUST00165,"Goodwin, Davis and Hopkins",SMB,IT,South,UK,Port Erikachester,cwood@moreno.biz,(899)616-2473x149,2023-03-16,Suspended,Net 15,913021,Sneha Patel,CON00013,Cloud,Business Cloud,20,898,39500,10,18,Yearly,36,Platinum,8,2026,1975,1975,2209,1941,39500,2025-12-02,2026-01-01,EUR,Paid,Pending,3,7110.0,7110.0,10,3950.0,42660.0,0,0,0,0,0,0,0,0,0,None,0.0
INV000097,CUST00367,"Potter, Gordon and Smith",Retail,IT,East,UK,Fraziermouth,samantha84@perez.com,962.736.9036x28917,2025-01-15,Active,Net 15,602370,John Thomas,CON00164,SaaS,CRM,25,2532,43350,5,18,Monthly,12,Silver,3,2026,1734,1734,1850,1725,43350,2025-08-16,2025-09-15,INR,Generated,Overdue,3,7803.0,7803.0,5,2167.5,36721.75,0,0,0,0,1,0,0,0,1,Missing Charge,12263.75
INV000098,CUST00062,"Adams, Miller and Coleman",SMB,Telecom,South,UK,Morrisonburgh,manuel15@phillips.com,001-775-470-5964x016,2021-11-10,Active,Net 60,394894,John Thomas,CON00033,Cloud,Basic Cloud,20,2578,14040,0,18,Yearly,24,Gold,2,2026,702,702,973,651,14040,2026-06-12,2026-07-12,INR,Paid,Overdue,1,2527.2,2527.2,0,0.0,16567.2,0,0,0,0,0,0,0,0,0,None,0.0
INV000099,CUST00463,Hudson Group,SMB,Telecom,South,India,West Andrewfurt,melissamartin@sharp-allen.info,001-935-524-1039x773,2023-02-06,Suspended,Net 30,177795,Sneha Patel,CON00010,Voice,Voice Basic,5,1476,10700,15,18,Monthly,12,Silver,5,2026,2140,2140,2293,2095,10700,2026-07-23,2026-08-22,INR,Sent,Overdue,2,1926.0,1926.0,15,1605.0,11021.0,0,0,0,0,0,0,0,0,0,None,0.0
INV000100,CUST00418,Lutz PLC,SMB,Telecom,South,UK,Matthewfurt,gilbertmichael@king.com,949-254-2770,2025-07-25,Active,Net 45,356773,Rahul Sharma,CON00028,Internet,Fiber 100,10,661,23510,5,18,Quarterly,36,Platinum,1,2026,2351,2296,2583,2262,23510,2026-03-14,2026-04-13,INR,Generated,Paid,3,4231.8,4231.8,5,1175.5,26016.3,0,1,0,0,0,0,0,0,1,Usage Mismatch,550.0
INV000101,CUST00458,"Palmer, Dickerson and Sanchez",Enterprise,Manufacturing,South,India,West Ashleyborough,shill@hill.com,+1-662-944-0630x624,2024-04-20,Suspended,Net 45,529926,Sneha Patel,CON00071,Security,Firewall,15,658,22365,0,18,Quarterly,36,Silver,6,2026,1491,1491,1659,1419,22365,2026-03-12,2026-04-11,INR,Paid,Pending,2,4025.7,4025.7,0,0.0,22580.41,0,0,0,1,0,0,0,0,1,Wrong Pricing,3810.29
INV000102,CUST00021,Graham-Johnson,Retail,Manufacturing,West,Singapore,Elizabethfurt,marycalhoun@ferguson.com,562-972-0465,2024-05-17,Inactive,Net 15,155878,Sneha Patel,CON00031,Voice,Voice Premium,5,2088,3945,10,18,Monthly,12,Bronze,5,2026,789,789,1049,770,3945,2025-12-29,2026-01-28,EUR,Generated,Pending,1,710.1,710.1,10,394.5,4260.6,0,0,0,0,0,0,0,0,0,None,0.0
INV000103,CUST00303,Kelly-Olson,Enterprise,Logistics,East,Australia,Lopezberg,brownlarry@palmer-pearson.com,498-222-7495x4508,2023-08-13,Suspended,Net 15,444583,Rahul Sharma,CON00046,Security,Endpoint Security,15,2129,39825,0,18,Monthly,12,Platinum,4,2026,2655,2655,2902,2469,39825,2026-07-05,2026-08-04,INR,Sent,Pending,2,7168.5,5063.004911195519,0,0.0,44888.0,1,0,0,0,0,0,0,0,1,Missing GST,2105.5
INV000104,CUST00437,King-Collins,Enterprise,IT,East,India,Maryton,hannah96@adams.net,387.853.5778x8116,2022-09-05,Active,Net 60,571121,Priya Nair,CON00043,Cloud,Business Cloud,20,2765,40860,0,18,Monthly,36,Platinum,8,2026,2043,2043,2085,1864,40860,2025-09-01,2025-10-01,USD,Generated,Pending,3,7354.8,7354.8,0,0.0,48214.8,0,0,0,0,0,0,0,0,0,None,0.0
INV000105,CUST00388,Lang Group,Government,Finance,North,Australia,West Robertville,ujackson@reyes.org,7742260880,2022-03-09,Active,Net 60,490917,Priya Nair,CON00193,SaaS,ERP,25,1031,68050,15,18,Monthly,36,Gold,7,2026,2722,2722,2893,2607,68050,2025-10-11,2025-11-10,USD,Paid,Overdue,2,12249.0,12249.0,15,10207.5,70091.5,0,0,0,0,0,0,0,0,0,None,0.0
INV000106,CUST00110,Lewis-Livingston,Government,IT,North,India,Hunterhaven,zhenderson@davidson.org,(741)841-8328,2026-08-01,Inactive,Net 15,881538,Sneha Patel,CON00066,Internet,Fiber 100,10,2347,28850,15,18,Quarterly,36,Gold,1,2026,2885,2885,3118,2728,28850,2025-10-18,2025-11-17,EUR,Generated,Pending,1,5193.0,5193.0,15,4327.5,29715.5,0,0,0,0,0,0,0,0,0,None,0.0
INV000107,CUST00405,Roberts-Garcia,Enterprise,Manufacturing,West,Australia,Richardsonview,zcruz@marshall.com,2479196094,2021-12-16,Active,Net 15,819097,Sneha Patel,CON00127,SaaS,HRMS,25,1016,51200,0,18,Quarterly,12,Bronze,8,2026,2048,2048,2311,1991,51200,2026-04-10,2026-05-10,EUR,Paid,Overdue,1,9216.0,9216.0,0,0.0,60416.0,0,0,0,0,0,0,0,0,0,None,0.0
INV000108,CUST00476,"Roth, Norris and Taylor",Enterprise,Manufacturing,West,Australia,Port Kristimouth,rebecca73@morris.info,(953)244-9021x666,2026-02-02,Active,Net 15,769449,Arjun Kumar,CON00026,Voice,Voice Premium,5,1409,6195,15,18,Monthly,36,Bronze,4,2026,1239,1239,1432,1147,6195,2026-04-04,2026-05-04,INR,Paid,Pending,1,1115.1,1115.1,15,929.25,6380.85,0,0,0,0,0,0,0,0,0,None,0.0
INV000109,CUST00353,Johnson-Mooney,Government,Telecom,North,Singapore,South Andres,christopherwilliams@warren-graves.com,356.670.8604,2024-09-08,Suspended,Net 60,73312,Sneha Patel,CON00041,Voice,Voice Basic,5,2446,7200,5,18,Quarterly,12,Gold,6,2026,1440,1440,1470,1439,7200,2026-02-15,2026-03-17,USD,Generated,Overdue,2,1296.0,1296.0,5,360.0,8136.0,0,0,0,0,0,0,0,0,0,None,0.0
INV000110,CUST00383,Myers Group,Government,Telecom,North,UK,South Charlesland,gracebrooks@schultz-hayes.com,(740)929-9015,2026-03-30,Active,Net 15,116912,John Thomas,CON00145,Cloud,Basic Cloud,20,1117,56380,15,18,Quarterly,24,Platinum,4,2026,2819,2819,3042,2660,56380,2025-10-15,2025-11-14,EUR,Paid,Pending,1,10148.4,10148.4,15,8457.0,58071.4,0,0,0,0,0,0,0,0,0,None,0.0
INV000111,CUST00327,"Burns, Barker and Horton",SMB,Telecom,West,Australia,Housebury,timdorsey@mccoy-rhodes.com,897-824-3992x011,2026-08-01,Active,Net 60,981714,Rahul Sharma,CON00178,Voice,Voice Premium,5,911,14790,15,18,Yearly,36,Bronze,2,2026,2958,2958,3162,2887,14790,2026-03-01,2026-03-31,INR,Sent,Pending,3,2662.2,2662.2,15,2218.5,15233.7,0,0,0,0,0,0,0,0,0,None,0.0
INV000112,CUST00485,"Guerra, Duncan and Martinez",Government,Healthcare,North,Australia,Port Sheri,donnapaul@powell.com,824-757-9889x425,2022-10-31,Suspended,Net 30,911396,Rahul Sharma,CON00197,Security,Endpoint Security,15,2864,23865,15,18,Yearly,24,Platinum,10,2026,1591,1591,1831,1392,23865,2025-10-29,2025-11-28,EUR,Paid,Overdue,2,4295.7,4295.7,15,3579.75,24580.95,0,0,0,0,0,0,0,0,0,None,0.0
INV000113,CUST00306,Welch LLC,Government,Telecom,South,USA,North Jamesport,jefferygreen@morgan.com,(330)724-1026,2023-05-21,Suspended,Net 45,503449,Priya Nair,CON00061,Internet,Fiber 1000,10,2559,29460,15,18,Yearly,12,Bronze,10,2026,2946,2946,3015,2803,29460,2025-12-18,2026-01-17,USD,Generated,Pending,1,5302.8,5302.8,15,4419.0,30343.8,0,0,0,0,0,0,0,0,0,None,0.0
INV000114,CUST00081,Graves-Weaver,SMB,IT,North,Singapore,North Valeriefort,mitchellhector@cannon.biz,(867)466-1825x128,2023-06-28,Active,Net 30,169180,John Thomas,CON00182,SaaS,CRM,25,1355,31900,5,18,Monthly,36,Gold,11,2026,1276,1276,1401,1159,31900,2025-09-12,2025-10-12,EUR,Paid,Pending,2,5742.0,5742.0,5,1595.0,31351.14,0,0,0,0,0,0,1,0,1,Contract Violation,4695.86
INV000115,CUST00441,Elliott-Martinez,SMB,Finance,West,Australia,Riverashire,tammy97@jackson.com,292-422-7051,2025-12-12,Inactive,Net 30,407792,Sneha Patel,CON00106,Security,Endpoint Security,15,2488,18000,0,18,Yearly,12,Silver,3,2026,1200,1200,1227,1141,18000,2026-07-10,2026-08-09,USD,Paid,Overdue,2,3240.0,3240.0,0,0.0,21240.0,0,0,0,0,0,0,0,0,0,None,0.0
INV000116,CUST00288,Fields-Barajas,Retail,Manufacturing,North,India,Dennischester,drewmartinez@ellis.net,837-370-2851,2022-08-16,Suspended,Net 45,199381,Arjun Kumar,CON00166,SaaS,CRM,25,2859,41750,5,18,Yearly,36,Bronze,2,2026,1670,1580,1846,1589,41750,2026-04-28,2026-05-28,USD,Paid,Paid,3,7515.0,7515.0,5,2087.5,44927.5,0,1,0,0,0,0,0,0,1,Usage Mismatch,2250.0
INV000117,CUST00316,"Murphy, Carroll and Henry",Government,Manufacturing,East,India,Johnstonland,debbie75@kirby.com,(632)696-7629x16032,2022-03-01,Inactive,Net 15,973945,Arjun Kumar,CON00082,Cloud,Enterprise Cloud,20,744,34200,15,18,Quarterly,36,Silver,3,2026,1710,1710,1750,1644,34200,2026-07-26,2026-08-25,EUR,Paid,Paid,2,6156.0,6156.0,15,5130.0,35226.0,0,0,0,0,0,0,0,0,0,None,0.0
INV000118,CUST00418,Lutz PLC,SMB,Telecom,South,UK,Matthewfurt,gilbertmichael@king.com,949-254-2770,2025-07-25,Active,Net 45,356773,Rahul Sharma,CON00054,Internet,Fiber 100,10,2600,14030,5,18,Quarterly,36,Bronze,11,2026,1403,1403,1694,1221,14030,2025-10-05,2025-11-04,EUR,Generated,Pending,1,2525.4,2525.4,5,701.5,15853.9,0,0,0,0,0,0,0,0,0,None,0.0
